id_produto,nome_medicamento,categoria_regulatoria,numero_registro_produto,data_vencimento_registro,numero_processo,classe_terapeutica,cod_empresa,empresa_detentora_registro,principio_ativo
8510,cloridrato de bendamustina,GENÉRICO,155730039,2032-01-04,25351702106202044,ANTINEOPLASICOS CITOTOXICOS,05333542000108,TEVA FARMACÊUTICA LTDA.,CLORIDRATO DE BENDAMUSTINA
8511,cloridrato de betaxolol,GENÉRICO,154230168,2026-01-01,25351215334200971,ANTIGLAUCOMATOSOS,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,
8512,cloridrato de biperideno,SIMILAR,104971441,2030-01-05,25351702649201928,ANTICONVULSIVANTES E ANTIPARKINSONIANOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,CLORIDRATO DE BIPERIDENO
8513,cloridrato de bupivacaína hiperbárica,GENÉRICO,103870055,2025-01-07,25351036980200542,ANESTESICOS LOCAIS,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,CLORIDRATO DE BUPIVACAÍNA
8514,cloridrato de bupropiona,GENÉRICO,154230252,2026-01-12,25351099171201602,ANTIDEPRESSIVOS,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,CLORIDRATO DE BUPROPIONA
8515,cloridrato de bupropiona,GENÉRICO,102351231,2027-01-10,25351404585201643,ANTIDEPRESSIVOS,57507378000365,EMS S/A,CLORIDRATO DE BUPROPIONA
8516,cloridrato de bupropiona,GENÉRICO,126750306,2028-01-02,25351689683201738,ANTIDEPRESSIVOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE BUPROPIONA
8517,cloridrato de bupropiona,GENÉRICO,167730585,2028-01-05,25351176391201811,ANTITABAGICO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE BUPROPIONA
8518,cloridrato de bupropiona,GENÉRICO,125680298,2029-01-10,25351668524201265,ANTITABAGICO,73856593000166,PRATI DONADUZZI & CIA LTDA,CLORIDRATO DE BUPROPIONA
8519,cloridrato de bupropiona,GENÉRICO,100431337,2031-01-08,25351221960201971,ANTIDEPRESSIVOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CLORIDRATO DE BUPROPIONA
8520,cloridrato de cefepima,GENÉRICO,155620014,2025-01-08,25351177278200538,CEFALOSPORINAS,05439635000103,ANTIBIÓTICOS DO BRASIL LTDA,CLORIDRATO DE CEFEPIMA
8521,cloridrato de cefepima,GENÉRICO,100630227,2029-01-06,25351129859200814,CEFALOSPORINAS,33258401000103,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE CEFEPIMA
8522,cloridrato de cefepima,GENÉRICO,103700646,2025-01-09,25351103184201502,CEFALOSPORINAS,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,CLORIDRATO DE CEFEPIMA
8523,cloridrato de cefepima,GENÉRICO,155840601,2031-01-05,25351963907202165,,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,CLORIDRATO DE CEFEPIMA
8524,cloridrato de ciclobenzaprina,GENÉRICO,154230237,2026-01-09,25351193196201693,RELAXANTES MUSCULARES,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,CLORIDRATO DE CICLOBENZAPRINA
8525,cloridrato de ciclobenzaprina,GENÉRICO,125680280,2029-01-05,25351219510201253,RELAXANTES MUSCULARES,73856593000166,PRATI DONADUZZI & CIA LTDA,CLORIDRATO DE CICLOBENZAPRINA
8526,cloridrato de ciclobenzaprina,GENÉRICO,151670057,2029-01-09,25351104970201391,RELAXANTES MUSCULARES,04301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,CLORIDRATO DE CICLOBENZAPRINA
8527,cloridrato de ciclobenzaprina,GENÉRICO,105350215,2030-01-05,25351507020201286,RELAXANTES MUSCULARES,17115437000173,LABORATÓRIO GLOBO SA,CLORIDRATO DE CICLOBENZAPRINA
8528,cloridrato de ciclobenzaprina,GENÉRICO,102351381,2031-01-08,25351551531202140,RELAXANTES MUSCULARES,57507378000365,EMS S/A,CLORIDRATO DE CICLOBENZAPRINA
8529,cloridrato de ciclobenzaprina,GENÉRICO,105830995,2031-01-08,25351551774202188,RELAXANTES MUSCULARES,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE CICLOBENZAPRINA
8530,cloridrato de ciclobenzaprina,GENÉRICO,167730671,2031-01-11,25351552018202176,RELAXANTES MUSCULARES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE CICLOBENZAPRINA
8531,cloridrato de cinacalcete,GENÉRICO,102351239,2022-01-11,25351533395201609,ANTITIREOIDEANOS,57507378000365,EMS S/A,CLORIDRATO DE CINACALCETE
8532,cloridrato de ciprofloxacino,GENÉRICO,102350781,2025-01-09,25351224104200571,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,57507378000365,EMS S/A,CLORIDRATO DE CIPROFLOXACINO 
8533,cloridrato de ciprofloxacino,GENÉRICO,143810122,2028-01-09,25351057952200810,ANTIBIOTICOS SISTEMICOS SIMPLES,02814497000107,CIMED INDUSTRIA S.A,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8534,cloridrato de ciprofloxacino,GENÉRICO,103700568,2026-01-12,25351426239200955,ANTIBIOTICOS SISTEMICOS SIMPLES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8535,cloridrato de ciprofloxacino,GENÉRICO,105830910,2027-01-09,25351499384201622,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE CIPROFLOXACINO 
8536,cloridrato de ciprofloxacino,GENÉRICO,100681155,2028-01-03,25351689682201793,ANTIBIOTICOS SISTEMICOS SIMPLES,56994502000130,NOVARTIS BIOCIENCIAS S.A,CLORIDRATO DE CIPROFLOXACINO 
8537,cloridrato de ciprofloxacino,SIMILAR,141070612,2028-01-09,25351357750201839,ANTIBIOTICOS SISTEMICOS SIMPLES,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,CLORIDRATO DE CIPROFLOXACINO 
8538,cloridrato de ciprofloxacino,GENÉRICO,109740284,2029-01-09,2.53514E+16,ANTIBIOTICOS SISTEMICOS SIMPLES,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8539,cloridrato de ciprofloxacino,GENÉRICO,126750398,2030-01-08,25351110416201571,ANTIBIOTICOS SISTEMICOS SIMPLES,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8540,cloridrato de ciprofloxacino,GENÉRICO,167730663,2031-01-01,25351097584201563,ANTIBIOTICOS SISTEMICOS SIMPLES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8541,cloridrato de ciprofloxacino,GENÉRICO,102351366,2031-01-02,25351761199201409,ANTIBIOTICOS SISTEMICOS SIMPLES,57507378000365,EMS S/A,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8542,cloridrato de ciprofloxacino,GENÉRICO,105830990,2031-01-02,25351110415201526,ANTIBIOTICOS SISTEMICOS SIMPLES,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8543,cloridrato de ciprofloxacino,GENÉRICO,118190214,2031-01-03,25351434841202010,ANTIBIOTICOS SISTEMICOS SIMPLES,92265552000140,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8544,cloridrato de ciprofloxacino,GENÉRICO,115600243,2032-01-01,25351089985202198,ANTIBIOTICOS SISTEMICOS SIMPLES,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,CLORIDRATO DE CIPROFLOXACINO 
8545,cloridrato de ciprofloxacino + dexametasona,GENÉRICO,154230157,2025-01-03,25351567498200801,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8546,cloridrato de ciprofloxacino monoidratado + dexametasona,GENÉRICO,105830877,2027-01-02,25351045197201711,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,45992062000165,GERMED FARMACEUTICA LTDA,DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8547,cloridrato de ciprofloxacino monoidratado + dexametasona,GENÉRICO,167730521,2027-01-02,25351045202201788,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8548,cloridrato de ciprofloxacino monoidratado + dexametasona,GENÉRICO,102351210,2027-01-05,25351045196201769,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,57507378000365,EMS S/A,DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
8549,cloridrato de clobutinol,GENÉRICO,102350816,2026-01-12,25351285872200682,ANTITUSSIGENOS SIMPLES,57507378000365,EMS S/A,CLORIDRATO DE CLOBUTINOL
8550,cloridrato de clomipramina,GENÉRICO,110390187,2029-01-10,25351371083201473,ANTIDEPRESSIVOS,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,CLORIDRATO DE CLOMIPRAMINA
8551,cloridrato de clomipramina,GENÉRICO,100470620,2029-01-05,25351119180201961,ANTIDEPRESSIVOS,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE CLOMIPRAMINA
8552,cloridrato de clonidina,GENÉRICO,103110173,2029-01-05,25351778654201592,ANALGESICOS,01571702000198,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,CLORIDRATO DE CLONIDINA
8553,cloridrato de clonidina,GENÉRICO,100630255,2031-01-09,25351689751202145,ANALGESICOS NAO NARCOTICOS,33258401000103,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE CLONIDINA
8554,cloridrato de clonidina,GENÉRICO,100410228,2024-01-09,25351172284201902,ANALGESICOS NAO NARCOTICOS,49324221000104,FRESENIUS KABI BRASIL LTDA,CLORIDRATO DE CLONIDINA
8555,cloridrato de clorpromazina,GENÉRICO,103870064,2025-01-01,25351139690200801,NEUROLEPTICOS,17174657000178,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,CLORIDRATO DE CLORPROMAZINA
8556,cloridrato de clorpromazina,GENÉRICO,102980474,2028-01-09,25351658906201715,NEUROLEPTICOS,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CLORIDRATO DE CLORPROMAZINA
8557,cloridrato de clorpromazina,GENÉRICO,100410181,2030-01-03,25351935860202069,NEUROLEPTICOS,49324221000104,FRESENIUS KABI BRASIL LTDA,CLORIDRATO DE CLORPROMAZINA
8558,cloridrato de dexmedetomidina,GENÉRICO,104971391,2025-01-11,25351690647201499,HIPNOTICOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,CLORIDRATO DE DEXMEDETOMIDINA
8559,cloridrato de dexmedetomidina,GENÉRICO,121100421,2027-01-08,25351170415201747,HIPNOTICOS,61072393000133,WYETH INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE DEXMEDETOMIDINA
8560,cloridrato de dexmedetomidina,GENÉRICO,100431233,2028-01-04,25351175669201788,HIPNOTICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CLORIDRATO DE DEXMEDETOMIDINA
8561,cloridrato de dexmedetomidina,GENÉRICO,151670051,2028-01-05,25351330548201583,HIPNOTICOS,04301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,CLORIDRATO DE DEXMEDETOMIDINA
8562,cloridrato de dexmedetomidina,GENÉRICO,102980466,2028-01-06,25351810594201658,HIPNOTICOS,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CLORIDRATO DE DEXMEDETOMIDINA
8563,cloridrato de dexmedetomidina,GENÉRICO,155620051,2028-01-09,25351776255201589,HIPNOTICOS,05439635000103,ANTIBIÓTICOS DO BRASIL LTDA,CLORIDRATO DE DEXMEDETOMIDINA
8564,cloridrato de dexmedetomidina,GENÉRICO,107140274,2030-01-08,25351611435202087,HIPNOTICOS,61068755000112,SANVAL COMÉRCIO E INDÚSTRIA LTDA,CLORIDRATO DE DEXMEDETOMIDINA
8565,cloridrato de diltiazem,GENÉRICO,123520188,2026-01-01,25351252703200585,ANTIANGINOSOS E VASODILATADORES,73663650000190,RANBAXY FARMACÊUTICA LTDA,CLORIDRATO DE DILTIAZEM
8566,cloridrato de diltiazem,GENÉRICO,126750239,2026-01-12,25351545195201558,ANTIANGINOSOS E VASODILATADORES,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE DILTIAZEM
8567,cloridrato de diltiazem,GENÉRICO,105830882,2027-01-03,25351061784201740,ANTIANGINOSOS E VASODILATADORES,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE DILTIAZEM
8568,cloridrato de diltiazem,GENÉRICO,167730528,2027-01-03,25351061785201794,ANTIANGINOSOS E VASODILATADORES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE DILTIAZEM
8569,cloridrato de diltiazem,GENÉRICO,103700744,2030-01-04,25351054316202014,ANTIANGINOSOS E VASODILATADORES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,CLORIDRATO DE DILTIAZEM
8570,cloridrato de dobutamina,GENÉRICO,103460018,2026-01-02,25351768337201553,OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO,47231121000108,BEKER PRODUTOS FÁRMACO HOSPITALARES LTDA,CLORIDRATO DE DOBUTAMINA
8571,cloridrato de dobutamina,GENÉRICO,155620044,2026-01-07,25351944617201655,OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO,05439635000103,ANTIBIÓTICOS DO BRASIL LTDA,CLORIDRATO DE DOBUTAMINA
8572,cloridrato de dobutamina,GENÉRICO,116370139,2027-01-01,25351467662201682,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,58430828000160,BLAU FARMACÊUTICA S.A.,CLORIDRATO DE DOBUTAMINA
8573,cloridrato de donepezila,GENÉRICO,123520208,2028-01-10,25351457252200732,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,73663650000190,RANBAXY FARMACÊUTICA LTDA,CLORIDRATO DE DONEPEZILA +  DONEPEZILA
8574,cloridrato de donepezila,GENÉRICO,100470488,2025-01-12,25351315154200979,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE DONEPEZILA
8575,cloridrato de donepezila,GENÉRICO,156510072,2029-01-03,25351367266201380,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA,CLORIDRATO DE DONEPEZILA
8576,cloridrato de donepezila,GENÉRICO,102351293,2029-01-04,25351681671201765,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,57507378000365,EMS S/A,CLORIDRATO DE DONEPEZILA
8577,cloridrato de donepezila,GENÉRICO,154230292,2029-01-06,25351001079201501,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,CLORIDRATO DE DONEPEZILA
8578,cloridrato de donepezila,GENÉRICO,156490013,2029-01-08,25351301607201392,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05399786000185,UNICHEM FARMACÊUTICA DO BRASIL LTDA,CLORIDRATO DE DONEPEZILA
8579,cloridrato de donepezila,GENÉRICO,126750378,2030-01-03,25351687616201941,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE DONEPEZILA
8580,cloridrato de donepezila,GENÉRICO,100681171,2030-01-05,25351174737202061,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,56994502000130,NOVARTIS BIOCIENCIAS S.A,CLORIDRATO DE DONEPEZILA
8581,cloridrato de donepezila,GENÉRICO,151430055,2030-01-06,25351300629202050,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,CLORIDRATO DE DONEPEZILA
8582,cloridrato de donepezila,GENÉRICO,109740351,2032-01-04,25351059586202283,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,CLORIDRATO DE DONEPEZILA
8583,cloridrato de donepezila,GENÉRICO,141070641,2032-01-04,25351897392202106,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,CLORIDRATO DE DONEPEZILA
8584,cloridrato de donepezila + cloridrato de memantina,GENÉRICO,101180627,2029-01-11,25351853499201839,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,62462015000129,APSEN FARMACEUTICA S/A,CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE DONEPEZILA MONOIDRATADO +  CLORIDRATO DE MEMANTINA
8585,cloridrato de donepezila + cloridrato de memantina,GENÉRICO,105730736,2030-01-03,25351733963201952,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE MEMANTINA
8586,cloridrato de donepezila + cloridrato de memantina,GENÉRICO,118190219,2036-01-08,25351665587202181,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,92265552000140,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE MEMANTINA
8587,cloridrato de donepezila + cloridrato de memantina,GENÉRICO,102351385,2036-01-08,25351618008202119,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,57507378000365,EMS S/A,CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE MEMANTINA
8588,cloridrato de dorzolamida,GENÉRICO,102350949,2029-01-05,25351372775200891,ANTIGLAUCOMATOSOS,57507378000365,EMS S/A,CLORIDRATO DE DORZOLAMIDA
8589,cloridrato de dorzolamida,GENÉRICO,105830861,2027-01-01,25351467643201656,ANTIGLAUCOMATOSOS,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE DORZOLAMIDA
8590,cloridrato de dorzolamida,GENÉRICO,126750260,2027-01-01,25351463989201685,ANTIGLAUCOMATOSOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE DORZOLAMIDA
8591,cloridrato de dorzolamida+maleato de timolol,GENÉRICO,102350944,2029-01-04,25351372287200883,ANTIGLAUCOMATOSOS,57507378000365,EMS S/A,CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
8592,cloridrato de dorzolamida+maleato de timolol,GENÉRICO,105830853,2027-01-01,25351496853201651,ANTIGLAUCOMATOSOS,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
8593,cloridrato de dorzolamida+maleato de timolol,GENÉRICO,167730494,2027-01-01,25351496930201673,ANTIGLAUCOMATOSOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
8594,cloridrato de dorzolamida+maleato de timolol,GENÉRICO,126750265,2027-01-01,25351496831201691,ANTIGLAUCOMATOSOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
8595,cloridrato de doxorrubicina,GENÉRICO,155370063,2028-01-07,25351464762201171,ANTINEOPLASICO,64171697000146,ACCORD FARMACÊUTICA LTDA,CLORIDRATO DE DOXORRUBICINA
8596,cloridrato de duloxetina,GENÉRICO,102351088,2028-01-06,25351435299201262,ANTIDEPRESSIVOS,57507378000365,EMS S/A,CLORIDRATO DE DULOXETINA
8597,cloridrato de duloxetina,GENÉRICO,100431239,2028-01-05,25351118928201472,ANTIDEPRESSIVOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CLORIDRATO DE DULOXETINA
8598,cloridrato de duloxetina,GENÉRICO,100681159,2028-01-12,25351393134201407,ANTIDEPRESSIVOS,56994502000130,NOVARTIS BIOCIENCIAS S.A,CLORIDRATO DE DULOXETINA
8599,cloridrato de duloxetina,GENÉRICO,100470616,2029-01-01,25351679450201816,ANTIDEPRESSIVOS,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE DULOXETINA
8600,cloridrato de duloxetina,GENÉRICO,167730639,2030-01-01,25351653008201932,ANTIDEPRESSIVOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE DULOXETINA
8601,cloridrato de duloxetina,GENÉRICO,123520262,2030-01-02,25351326771201416,ANTIDEPRESSIVOS,73663650000190,RANBAXY FARMACÊUTICA LTDA,CLORIDRATO DE DULOXETINA
8602,cloridrato de duloxetina,GENÉRICO,105830973,2030-01-04,25351653011201956,ANTIDEPRESSIVOS,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE DULOXETINA
8603,cloridrato de epirrubicina,GENÉRICO,149320018,2030-01-08,25351334420202090,ANTIBIOTICOS ANTINEOPLASICOS,03959540000195,"CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDI",CLORIDRATO DE EPIRRUBICINA
8604,cloridrato de erlotinibe,GENÉRICO,100470615,2028-01-12,25351687334201781,AGENTES ANTINEOPLÁSICOS,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE ERLOTINIBE
8605,cloridrato de fexofenadina,GENÉRICO,143810203,2028-01-03,25351749127201372,ANTI-HISTAMINICOS SISTEMICOS,02814497000107,CIMED INDUSTRIA S.A,CLORIDRATO DE FEXOFENADINA
8606,cloridrato de fexofenadina,GENÉRICO,102351309,2029-01-08,25351174755201767,ANTI-HISTAMÍNICOS PARA USO SISTÊMICO,57507378000365,EMS S/A,CLORIDRATO DE FEXOFENADINA
8607,cloridrato de fexofenadina,GENÉRICO,167730630,2029-01-10,25351457533201929,ANTI-HISTAMÍNICOS PARA USO SISTÊMICO,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE FEXOFENADINA
8608,cloridrato de fexofenadina,GENÉRICO,100431305,2030-01-04,25351021296202003,ANTI-HISTAMINICOS SISTEMICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CLORIDRATO DE FEXOFENADINA
8609,cloridrato de fexofenadina,GENÉRICO,126750383,2030-01-04,25351719547201941,ANTI-HISTAMINICOS SISTEMICOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE FEXOFENADINA
8610,cloridrato de fexofenadina,GENÉRICO,102351361,2030-01-12,25351071659202043,ANTI-HISTAMINICOS SISTEMICOS,57507378000365,EMS S/A,CLORIDRATO DE FEXOFENADINA
8611,cloridrato de fexofenadina,GENÉRICO,155840603,2031-01-05,25351322654201951,ANTI-HISTAMINICOS SISTEMICOS,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,CLORIDRATO DE FEXOFENADINA
8612,cloridrato de fexofenadina,GENÉRICO,126750405,2031-01-09,25351656519202121,ANTI-HISTAMÍNICOS PARA USO SISTÊMICO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE FEXOFENADINA
8613,cloridrato de fexofenadina,GENÉRICO,105831010,2032-01-04,25351049660202253,ANTI-HISTAMINICOS SISTEMICOS,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE FEXOFENADINA
8614,cloridrato de fexofenadina + cloridrato de pseudoefedrina,SIMILAR,102351362,2030-01-12,25351071804202096,ANTI-HISTAMINICOS SISTEMICOS,57507378000365,EMS S/A,CLORIDRATO DE FEXOFENADINA +  CLORIDRATO DE PSEUDOEFEDRINA
8615,cloridrato de fingolimode,GENÉRICO,155730040,2028-01-05,25351545165201711,AGENTE IMUNOSUPRESSOR,05333542000108,TEVA FARMACÊUTICA LTDA.,CLORIDRATO DE FINGOLIMODE
8616,cloridrato de fingolimode,GENÉRICO,112060024,2028-01-07,25351322775201811,AGENTE IMUNOSUPRESSOR,24365710000183,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,CLORIDRATO DE FINGOLIMODE
8617,cloridrato de fluoxetina,GENÉRICO,102350464,2025-01-08,250000545709945,ANTIDEPRESSIVOS,57507378000365,EMS S/A,CLORIDRATO DE FLUOXETINA
8618,cloridrato de fluoxetina,GENÉRICO,123520076,2026-01-08,253510163060192,ANTIDEPRESSIVOS,73663650000190,RANBAXY FARMACÊUTICA LTDA,CLORIDRATO DE FLUOXETINA
8619,cloridrato de fluoxetina,GENÉRICO,105830376,2029-01-11,25351169532200443,ANTIDEPRESSIVOS,45992062000165,GERMED FARMACEUTICA LTDA,CLORIDRATO DE FLUOXETINA
8620,cloridrato de fluoxetina,GENÉRICO,183260205,2026-01-11,25351666816201457,ANTIDEPRESSIVOS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLORIDRATO DE FLUOXETINA
8621,cloridrato de fluoxetina,GENÉRICO,141070130,2026-01-10,25351184562201613,ANTIDEPRESSIVOS,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,CLORIDRATO DE FLUOXETINA
8622,cloridrato de fluoxetina,GENÉRICO,167730476,2026-01-11,25351397987201518,ANTIDEPRESSIVOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE FLUOXETINA
8623,cloridrato de fluoxetina,GENÉRICO,109170103,2027-01-01,25351445087201667,ANTIDEPRESSIVOS,17875154000120,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,CLORIDRATO DE FLUOXETINA
8624,cloridrato de fluoxetina,GENÉRICO,100681152,2028-01-02,25351707364201711,ANTIDEPRESSIVOS,56994502000130,NOVARTIS BIOCIENCIAS S.A,CLORIDRATO DE FLUOXETINA
8625,cloridrato de fluoxetina,GENÉRICO,155370065,2028-01-07,25351323092201056,ANTIDEPRESSIVOS,64171697000146,ACCORD FARMACÊUTICA LTDA,CLORIDRATO DE FLUOXETINA
8626,cloridrato de fluoxetina,GENÉRICO,104971428,2028-01-12,25351666407201426,ANTIDEPRESSIVOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,CLORIDRATO DE FLUOXETINA
